status_conta,duracao_mes,hist_credito,proposito,qtdd_credito,reserva,temp_man_empr_atual,percen_tx_rendim_disp,genero,estado_civil,dev_fiadores,tempo_res_atual,patrimonio,idade_anos,outros_par,habitacao,n_creditos,status_ocupacional,n_corresponsaveis,telefone,estrangeiro,classe,ID
Negativo,24,Em aberto mas em dia,carro (usado),2812,Desconhecido/Inexistente,> 7,2,Mulher,uniao registrada,nenhum,4,Imóvel,26,nenhum,alugada,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,771
Negativo,36,conta crítica/outros créditos existentes (não neste banco),educação,8065,< 100,1 - 4,3,Mulher,uniao registrada,nenhum,2,"Sem posses/
desconhecido",25,nenhum,própria,2,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,772
Inexistente,21,conta crítica/outros créditos existentes (não neste banco),carro (usado),3275,< 100,> 7,1,Homem, solteiro,nenhum,4,Carro/outro,36,nenhum,própria,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,773
Inexistente,24,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,2223,100 - 500,> 7,4,Homem, solteiro,nenhum,4,"Poupança/
Seguro de vida",52,banco,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,774
Alto,12,conta crítica/outros créditos existentes (não neste banco),carro (novo),1480,500 - 1000,desempregado,2,Homem, solteiro,nenhum,4,"Sem posses/
desconhecido",66,banco,de graça,3,"Desempregado/
não qualificado",1,Nenhum,Sim,Bom,775
Negativo,24,Em aberto mas em dia,carro (novo),1371,Desconhecido/Inexistente,1 - 4,4,Mulher,uniao registrada,nenhum,4,Imóvel,25,nenhum,alugada,1,"Empregado
qualificado",1,Nenhum,Sim,Ruim,776
Inexistente,36,conta crítica/outros créditos existentes (não neste banco),carro (novo),3535,< 100,4 - 7,4,Homem, solteiro,nenhum,4,Carro/outro,37,nenhum,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,777
Negativo,18,Em aberto mas em dia,rádio/televisão,3509,< 100,4 - 7,4,Mulher,uniao registrada,fiador,1,Imóvel,25,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,778
Inexistente,36,conta crítica/outros créditos existentes (não neste banco),carro (usado),5711,> 1000,> 7,4,Homem, solteiro,nenhum,2,Carro/outro,38,nenhum,própria,2,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,779
Regular,18,Em aberto mas em dia,reparos,3872,< 100,desempregado,2,Mulher,uniao registrada,nenhum,4,Carro/outro,67,nenhum,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,780
Regular,39,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,4933,< 100,4 - 7,2,Homem, solteiro,fiador,2,Imóvel,25,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Ruim,781
Inexistente,24,conta crítica/outros créditos existentes (não neste banco),carro (novo),1940,> 1000,> 7,4,Homem, solteiro,nenhum,4,Imóvel,60,nenhum,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,782
Regular,12,Quitados,reciclagem,1410,< 100,1 - 4,2,Homem, solteiro,nenhum,2,Imóvel,31,nenhum,própria,1,"Desempregado/
não qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,783
Regular,12,Em aberto mas em dia,carro (novo),836,100 - 500,...<1ano,4,Mulher,uniao registrada,nenhum,2,"Poupança/
Seguro de vida",23,banco,própria,1,"Desempregado/
não qualificado",1,Nenhum,Sim,Ruim,784
Regular,20,Em aberto mas em dia,carro (usado),6468,Desconhecido/Inexistente,desempregado,1,Homem,uniao registrada,nenhum,4,Imóvel,60,nenhum,própria,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,785
Regular,18,Em aberto mas em dia,negócios,1941,> 1000,1 - 4,4,Homem, solteiro,nenhum,2,"Poupança/
Seguro de vida",35,nenhum,própria,1,"Desempregado/
não qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,786
Inexistente,22,Em aberto mas em dia,rádio/televisão,2675,500 - 1000,> 7,3,Homem, solteiro,nenhum,4,Carro/outro,40,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,787
Inexistente,48,conta crítica/outros créditos existentes (não neste banco),carro (usado),2751,Desconhecido/Inexistente,> 7,4,Homem, solteiro,nenhum,3,Carro/outro,38,nenhum,própria,2,"Empregado
qualificado",2,"Sim, registrado em nome do cliente",Sim,Bom,788
Regular,48,Pago mas já esteve em atraso,educação,6224,< 100,> 7,4,Homem, solteiro,nenhum,4,"Sem posses/
desconhecido",50,nenhum,de graça,1,"Empregado
qualificado",1,Nenhum,Sim,Ruim,789
Negativo,40,conta crítica/outros créditos existentes (não neste banco),educação,5998,< 100,1 - 4,4,Homem, solteiro,nenhum,3,"Sem posses/
desconhecido",27,banco,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,790
Regular,21,Em aberto mas em dia,negócios,1188,< 100,> 7,2,Mulher,uniao registrada,nenhum,4,"Poupança/
Seguro de vida",39,nenhum,própria,1,"Empregado
qualificado",2,Nenhum,Sim,Ruim,791
Inexistente,24,Em aberto mas em dia,carro (usado),6313,Desconhecido/Inexistente,> 7,3,Homem, solteiro,nenhum,4,Carro/outro,41,nenhum,própria,1,"Empregado em 
 cargo superior
 qualificado",2,"Sim, registrado em nome do cliente",Sim,Bom,792
Inexistente,6,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,1221,Desconhecido/Inexistente,1 - 4,1,Homem,uniao registrada,nenhum,2,"Poupança/
Seguro de vida",27,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,793
Alto,24,Em aberto mas em dia,móveis/equipamentos,2892,< 100,> 7,3,Homem,uniao registrada,nenhum,4,"Sem posses/
desconhecido",51,nenhum,de graça,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,794
Inexistente,24,Em aberto mas em dia,móveis/equipamentos,3062,500 - 1000,> 7,4,Homem, solteiro,nenhum,3,"Sem posses/
desconhecido",32,nenhum,alugada,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,795
Inexistente,9,Em aberto mas em dia,móveis/equipamentos,2301,100 - 500,...<1ano,2,Mulher,uniao registrada,nenhum,4,"Poupança/
Seguro de vida",22,nenhum,alugada,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,796
Negativo,18,Em aberto mas em dia,carro (usado),7511,Desconhecido/Inexistente,> 7,1,Homem, solteiro,nenhum,4,"Poupança/
Seguro de vida",51,nenhum,de graça,1,"Empregado
qualificado",2,"Sim, registrado em nome do cliente",Sim,Ruim,797
Inexistente,12,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,1258,< 100,...<1ano,2,Mulher,uniao registrada,nenhum,4,"Poupança/
Seguro de vida",22,nenhum,alugada,2,"Desempregado/
não qualificado",1,Nenhum,Sim,Bom,798
Inexistente,24,Pago mas já esteve em atraso,carro (novo),717,Desconhecido/Inexistente,> 7,4,Homem,uniao registrada,nenhum,4,Carro/outro,54,nenhum,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,799
Regular,9,Em aberto mas em dia,carro (novo),1549,Desconhecido/Inexistente,...<1ano,4,Homem, solteiro,nenhum,2,Imóvel,35,nenhum,própria,1,"Desempregado/
não qualificado",1,Nenhum,Sim,Bom,800
Inexistente,24,conta crítica/outros créditos existentes (não neste banco),educação,1597,< 100,> 7,4,Homem, solteiro,nenhum,4,"Sem posses/
desconhecido",54,nenhum,de graça,2,"Empregado
qualificado",2,Nenhum,Sim,Bom,801
Regular,18,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,1795,< 100,> 7,3,Mulher,uniao registrada,fiador,4,Imóvel,48,banco,alugada,2,"Desempregado/
não qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,802
Negativo,20,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,4272,< 100,> 7,1,Mulher,uniao registrada,nenhum,4,"Poupança/
Seguro de vida",24,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,803
Inexistente,12,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,976,Desconhecido/Inexistente,> 7,4,Homem, solteiro,nenhum,4,Carro/outro,35,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,804
Regular,12,Em aberto mas em dia,carro (novo),7472,Desconhecido/Inexistente,desempregado,1,Mulher,uniao registrada,nenhum,2,Imóvel,24,nenhum,alugada,1,"Desempregado/
não qualificado",1,Nenhum,Sim,Bom,805
Negativo,36,Em aberto mas em dia,carro (novo),9271,< 100,4 - 7,2,Homem, solteiro,nenhum,1,Carro/outro,24,nenhum,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,806
Regular,6,Em aberto mas em dia,rádio/televisão,590,< 100,...<1ano,3,Homem,uniao registrada,nenhum,3,Imóvel,26,nenhum,própria,1,"Desempregado/
não qualificado",1,Nenhum,Não,Bom,807
Inexistente,12,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,930,Desconhecido/Inexistente,> 7,4,Homem, solteiro,nenhum,4,Imóvel,65,nenhum,própria,4,"Empregado
qualificado",1,Nenhum,Sim,Bom,808
Regular,42,Quitados,carro (usado),9283,< 100,desempregado,1,Homem, solteiro,nenhum,2,"Sem posses/
desconhecido",55,banco,de graça,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,809
Regular,15,Quitados,carro (novo),1778,< 100,...<1ano,2,Mulher,uniao registrada,nenhum,1,Imóvel,26,nenhum,alugada,2,"Desempregado/
não qualificado",1,Nenhum,Sim,Ruim,810
Regular,8,Em aberto mas em dia,negócios,907,< 100,...<1ano,3,Homem,uniao registrada,nenhum,2,Imóvel,26,nenhum,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,811
Regular,6,Em aberto mas em dia,rádio/televisão,484,< 100,4 - 7,3,Homem,uniao registrada,fiador,3,Imóvel,28,banco,própria,1,"Desempregado/
não qualificado",1,Nenhum,Sim,Bom,812
Negativo,36,conta crítica/outros créditos existentes (não neste banco),carro (usado),9629,< 100,4 - 7,4,Homem, solteiro,nenhum,4,Carro/outro,24,nenhum,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,813
Negativo,48,Em aberto mas em dia,eletrodomésticos,3051,< 100,1 - 4,3,Homem, solteiro,nenhum,4,Carro/outro,54,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Ruim,814
Negativo,48,Em aberto mas em dia,carro (novo),3931,< 100,4 - 7,4,Homem, solteiro,nenhum,4,"Sem posses/
desconhecido",46,nenhum,de graça,1,"Empregado
qualificado",2,Nenhum,Sim,Ruim,815
Regular,36,Pago mas já esteve em atraso,carro (novo),7432,< 100,1 - 4,2,Mulher,uniao registrada,nenhum,2,"Poupança/
Seguro de vida",54,nenhum,alugada,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,816
Inexistente,6,Em aberto mas em dia,eletrodomésticos,1338,500 - 1000,1 - 4,1,Homem,uniao registrada,nenhum,4,Imóvel,62,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,817
Inexistente,6,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,1554,< 100,4 - 7,1,Mulher,uniao registrada,nenhum,2,Carro/outro,24,nenhum,alugada,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,818
Negativo,36,Em aberto mas em dia,carro (usado),15857,< 100,desempregado,2,Homem,uniao registrada,co-requerente,3,Carro/outro,43,nenhum,própria,1,"Empregado em 
 cargo superior
 qualificado",1,Nenhum,Sim,Bom,819
Negativo,18,Em aberto mas em dia,rádio/televisão,1345,< 100,1 - 4,4,Homem,uniao registrada,nenhum,3,Imóvel,26,banco,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Ruim,820
Inexistente,12,Em aberto mas em dia,carro (novo),1101,< 100,1 - 4,3,Homem,uniao registrada,nenhum,2,Imóvel,27,nenhum,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,821
Alto,12,Em aberto mas em dia,rádio/televisão,3016,< 100,1 - 4,3,Homem,uniao registrada,nenhum,1,Carro/outro,24,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,822
Negativo,36,Em aberto mas em dia,móveis/equipamentos,2712,< 100,> 7,2,Homem, solteiro,nenhum,2,"Poupança/
Seguro de vida",41,banco,própria,1,"Empregado
qualificado",2,Nenhum,Sim,Ruim,823
Negativo,8,conta crítica/outros créditos existentes (não neste banco),carro (novo),731,< 100,> 7,4,Homem, solteiro,nenhum,4,Imóvel,47,nenhum,própria,2,"Desempregado/
não qualificado",1,Nenhum,Sim,Bom,824
Inexistente,18,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,3780,< 100,...<1ano,3,Homem,uniao registrada,nenhum,2,Carro/outro,35,nenhum,própria,2,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,825
Negativo,21,conta crítica/outros créditos existentes (não neste banco),carro (novo),1602,< 100,> 7,4,Homem,uniao registrada,nenhum,3,Carro/outro,30,nenhum,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,826
Negativo,18,conta crítica/outros créditos existentes (não neste banco),carro (novo),3966,< 100,> 7,1,Mulher,uniao registrada,nenhum,4,Imóvel,33,banco,alugada,3,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,827
Inexistente,18,Quitados,negócios,4165,< 100,1 - 4,2,Homem, solteiro,nenhum,2,Carro/outro,36,lojas,própria,2,"Empregado
qualificado",2,Nenhum,Sim,Ruim,828
Negativo,36,Em aberto mas em dia,carro (usado),8335,Desconhecido/Inexistente,> 7,3,Homem, solteiro,nenhum,4,"Sem posses/
desconhecido",47,nenhum,de graça,1,"Empregado
qualificado",1,Nenhum,Sim,Ruim,829
Regular,48,Pago mas já esteve em atraso,negócios,6681,Desconhecido/Inexistente,1 - 4,4,Homem, solteiro,nenhum,4,"Sem posses/
desconhecido",38,nenhum,de graça,1,"Empregado
qualificado",2,"Sim, registrado em nome do cliente",Sim,Bom,830
Inexistente,24,Pago mas já esteve em atraso,negócios,2375,500 - 1000,1 - 4,4,Homem, solteiro,nenhum,2,Carro/outro,44,nenhum,própria,2,"Empregado
qualificado",2,"Sim, registrado em nome do cliente",Sim,Bom,831
Negativo,18,Em aberto mas em dia,carro (novo),1216,< 100,...<1ano,4,Mulher,uniao registrada,nenhum,3,Carro/outro,23,nenhum,alugada,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,832
Negativo,45,Quitados,negócios,11816,< 100,> 7,2,Homem, solteiro,nenhum,4,Carro/outro,29,nenhum,alugada,2,"Empregado
qualificado",1,Nenhum,Sim,Ruim,833
Regular,24,Em aberto mas em dia,rádio/televisão,5084,Desconhecido/Inexistente,> 7,2,Mulher,uniao registrada,nenhum,4,Carro/outro,42,nenhum,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,834
Alto,15,Em aberto mas em dia,rádio/televisão,2327,< 100,...<1ano,2,Mulher,uniao registrada,nenhum,3,Imóvel,25,nenhum,própria,1,"Desempregado/
não qualificado",1,Nenhum,Sim,Ruim,835
Negativo,12,Quitados,carro (novo),1082,< 100,1 - 4,4,Homem, solteiro,nenhum,4,Carro/outro,48,banco,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Ruim,836
Inexistente,12,Em aberto mas em dia,rádio/televisão,886,Desconhecido/Inexistente,1 - 4,4,Mulher,uniao registrada,nenhum,2,Carro/outro,21,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,837
Inexistente,4,Em aberto mas em dia,móveis/equipamentos,601,< 100,...<1ano,1,Mulher,uniao registrada,nenhum,3,Imóvel,23,nenhum,alugada,1,"Desempregado/
não qualificado",2,Nenhum,Sim,Bom,838
Negativo,24,conta crítica/outros créditos existentes (não neste banco),carro (usado),2957,< 100,> 7,4,Homem, solteiro,nenhum,4,"Poupança/
Seguro de vida",63,nenhum,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,839
Inexistente,24,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,2611,< 100,> 7,4,Homem,uniao registrada,co-requerente,3,Imóvel,46,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,840
Negativo,36,Em aberto mas em dia,móveis/equipamentos,5179,< 100,4 - 7,4,Homem, solteiro,nenhum,2,"Poupança/
Seguro de vida",29,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Ruim,841
Inexistente,21,Pago mas já esteve em atraso,carro (usado),2993,< 100,1 - 4,3,Homem, solteiro,nenhum,2,Imóvel,28,lojas,própria,2,"Desempregado/
não qualificado",1,Nenhum,Sim,Bom,842
Inexistente,18,Em aberto mas em dia,reparos,1943,< 100,...<1ano,4,Mulher,uniao registrada,nenhum,4,Imóvel,23,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Ruim,843
Inexistente,24,Quitados,negócios,1559,< 100,4 - 7,4,Homem, solteiro,nenhum,4,Carro/outro,50,banco,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,844
Inexistente,18,Em aberto mas em dia,móveis/equipamentos,3422,< 100,> 7,4,Homem, solteiro,nenhum,4,"Poupança/
Seguro de vida",47,banco,própria,3,"Empregado
qualificado",2,"Sim, registrado em nome do cliente",Sim,Bom,845
Regular,21,Em aberto mas em dia,móveis/equipamentos,3976,Desconhecido/Inexistente,4 - 7,2,Homem, solteiro,nenhum,3,Carro/outro,35,nenhum,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,846
Inexistente,18,Em aberto mas em dia,carro (novo),6761,Desconhecido/Inexistente,1 - 4,2,Homem, solteiro,nenhum,4,Carro/outro,68,nenhum,alugada,2,"Empregado
qualificado",1,Nenhum,Sim,Ruim,847
Inexistente,24,Em aberto mas em dia,carro (novo),1249,< 100,...<1ano,4,Homem,uniao registrada,nenhum,2,Imóvel,28,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,848
Negativo,9,Em aberto mas em dia,rádio/televisão,1364,< 100,4 - 7,3,Homem, solteiro,nenhum,4,Imóvel,59,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,849
Negativo,12,Em aberto mas em dia,rádio/televisão,709,< 100,> 7,4,Homem, solteiro,nenhum,4,Imóvel,57,lojas,própria,1,"Desempregado/
não qualificado",1,Nenhum,Sim,Ruim,850
Negativo,20,conta crítica/outros créditos existentes (não neste banco),carro (novo),2235,< 100,1 - 4,4,Homem,uniao registrada,fiador,2,"Poupança/
Seguro de vida",33,banco,alugada,2,"Empregado
qualificado",1,Nenhum,Não,Ruim,851
Inexistente,24,conta crítica/outros créditos existentes (não neste banco),carro (usado),4042,Desconhecido/Inexistente,4 - 7,3,Homem, solteiro,nenhum,4,"Poupança/
Seguro de vida",43,nenhum,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,852
Inexistente,15,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,1471,< 100,1 - 4,4,Homem, solteiro,nenhum,4,"Sem posses/
desconhecido",35,nenhum,de graça,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,853
Negativo,18,Quitados,carro (novo),1442,< 100,4 - 7,4,Homem, solteiro,nenhum,4,"Sem posses/
desconhecido",32,nenhum,de graça,2,"Desempregado/
não qualificado",2,Nenhum,Sim,Ruim,854
Inexistente,36,Pago mas já esteve em atraso,carro (novo),10875,< 100,> 7,2,Homem, solteiro,nenhum,2,Carro/outro,45,nenhum,própria,2,"Empregado
qualificado",2,"Sim, registrado em nome do cliente",Sim,Bom,855
Inexistente,24,Em aberto mas em dia,carro (novo),1474,100 - 500,...<1ano,4,Homem,uniao registrada,nenhum,3,Imóvel,33,nenhum,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,856
Inexistente,10,Em aberto mas em dia,reciclagem,894,Desconhecido/Inexistente,4 - 7,4,Mulher,uniao registrada,nenhum,3,"Poupança/
Seguro de vida",40,nenhum,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,857
Inexistente,15,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,3343,< 100,1 - 4,4,Homem, solteiro,nenhum,2,"Sem posses/
desconhecido",28,nenhum,de graça,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,858
Negativo,15,Em aberto mas em dia,carro (novo),3959,< 100,1 - 4,3,Mulher,uniao registrada,nenhum,2,"Poupança/
Seguro de vida",29,nenhum,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,859
Inexistente,9,Em aberto mas em dia,carro (novo),3577,100 - 500,1 - 4,1,Homem, solteiro,fiador,2,Imóvel,26,nenhum,alugada,1,"Empregado
qualificado",2,Nenhum,Não,Bom,860
Inexistente,24,conta crítica/outros créditos existentes (não neste banco),carro (usado),5804,> 1000,1 - 4,4,Homem, solteiro,nenhum,2,Imóvel,27,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,861
Inexistente,18,Pago mas já esteve em atraso,negócios,2169,< 100,1 - 4,4,Homem,uniao registrada,nenhum,2,Carro/outro,28,nenhum,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,862
Negativo,24,Em aberto mas em dia,rádio/televisão,2439,< 100,...<1ano,4,Mulher,uniao registrada,nenhum,4,Imóvel,35,nenhum,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,863
Inexistente,27,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,4526,> 1000,...<1ano,4,Homem, solteiro,nenhum,2,Imóvel,32,lojas,própria,2,"Desempregado/
não qualificado",2,"Sim, registrado em nome do cliente",Sim,Bom,864
Inexistente,10,Em aberto mas em dia,móveis/equipamentos,2210,< 100,1 - 4,2,Homem, solteiro,nenhum,2,Imóvel,25,banco,alugada,1,"Desempregado/
não qualificado",1,Nenhum,Sim,Ruim,865
Inexistente,15,Em aberto mas em dia,móveis/equipamentos,2221,500 - 1000,1 - 4,2,Mulher,uniao registrada,nenhum,4,Carro/outro,20,nenhum,alugada,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,866
Negativo,18,Em aberto mas em dia,rádio/televisão,2389,< 100,...<1ano,4,Mulher,uniao registrada,nenhum,1,Carro/outro,27,lojas,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,867
Inexistente,12,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,3331,< 100,> 7,2,Homem, solteiro,nenhum,4,"Poupança/
Seguro de vida",42,lojas,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,868
Inexistente,36,Em aberto mas em dia,negócios,7409,Desconhecido/Inexistente,> 7,3,Homem, solteiro,nenhum,2,"Poupança/
Seguro de vida",37,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,869
Negativo,12,Em aberto mas em dia,móveis/equipamentos,652,< 100,> 7,4,Mulher,uniao registrada,nenhum,4,"Poupança/
Seguro de vida",24,nenhum,alugada,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,870
Inexistente,36,Pago mas já esteve em atraso,móveis/equipamentos,7678,500 - 1000,4 - 7,2,Mulher,uniao registrada,nenhum,4,Carro/outro,40,nenhum,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,871
Alto,6,conta crítica/outros créditos existentes (não neste banco),carro (novo),1343,< 100,> 7,1,Homem, solteiro,nenhum,4,Imóvel,46,nenhum,própria,2,"Empregado
qualificado",2,Nenhum,Não,Bom,872
Negativo,24,conta crítica/outros créditos existentes (não neste banco),negócios,1382,100 - 500,4 - 7,4,Homem, solteiro,nenhum,1,Imóvel,26,nenhum,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,873
Inexistente,15,Em aberto mas em dia,eletrodomésticos,874,Desconhecido/Inexistente,...<1ano,4,Mulher,uniao registrada,nenhum,1,Imóvel,24,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,874
Negativo,12,Em aberto mas em dia,móveis/equipamentos,3590,< 100,1 - 4,2,Homem, solteiro,co-requerente,2,"Poupança/
Seguro de vida",29,nenhum,própria,1,"Desempregado/
não qualificado",2,Nenhum,Sim,Bom,875
Regular,11,conta crítica/outros créditos existentes (não neste banco),carro (novo),1322,> 1000,1 - 4,4,Mulher,uniao registrada,nenhum,4,Carro/outro,40,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,876
Negativo,18,Quitados,rádio/televisão,1940,< 100,...<1ano,3,Homem, solteiro,co-requerente,4,"Sem posses/
desconhecido",36,banco,de graça,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,877
Inexistente,36,Em aberto mas em dia,rádio/televisão,3595,< 100,> 7,4,Homem, solteiro,nenhum,2,Carro/outro,28,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,878
Negativo,9,Em aberto mas em dia,carro (novo),1422,< 100,...<1ano,3,Homem, solteiro,nenhum,2,"Sem posses/
desconhecido",27,nenhum,de graça,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,879
Inexistente,30,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,6742,Desconhecido/Inexistente,4 - 7,2,Homem, solteiro,nenhum,3,"Poupança/
Seguro de vida",36,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,880
Inexistente,24,Em aberto mas em dia,carro (usado),7814,< 100,4 - 7,3,Homem, solteiro,nenhum,3,Carro/outro,38,nenhum,própria,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,881
Inexistente,24,Em aberto mas em dia,carro (usado),9277,Desconhecido/Inexistente,1 - 4,2,Homem,uniao registrada,nenhum,4,"Sem posses/
desconhecido",48,nenhum,de graça,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,882
Regular,30,conta crítica/outros créditos existentes (não neste banco),carro (novo),2181,Desconhecido/Inexistente,> 7,4,Homem, solteiro,nenhum,4,Imóvel,36,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,883
Inexistente,18,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,1098,< 100,desempregado,4,Mulher,uniao registrada,nenhum,4,Carro/outro,65,nenhum,própria,2,"Desempregado/
não qualificado",1,Nenhum,Sim,Bom,884
Regular,24,Em aberto mas em dia,móveis/equipamentos,4057,< 100,4 - 7,3,Homem,uniao registrada,nenhum,3,Carro/outro,43,nenhum,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,885
Negativo,12,Em aberto mas em dia,educação,795,< 100,...<1ano,4,Mulher,uniao registrada,nenhum,4,"Poupança/
Seguro de vida",53,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Ruim,886
Regular,24,conta crítica/outros créditos existentes (não neste banco),negócios,2825,Desconhecido/Inexistente,4 - 7,4,Homem, solteiro,nenhum,3,"Sem posses/
desconhecido",34,nenhum,própria,2,"Empregado
qualificado",2,"Sim, registrado em nome do cliente",Sim,Bom,887
